,phrase,label,sentiment,subjectivity,language,count
Sous-marin,Sous-marin,LOC,-0.013333333333333338,0.07013888888888888,fr,3
PARIS,PARIS,LOC,0.09174603174603174,0.042857142857142864,fr,3
Bourg-Léopold,Bourg-Léopold,LOC,0.1375,0.25,fr,3
Sénégal,Sénégal,LOC,-0.0851851851851852,0.23444444444444443,fr,3
lInter Miami,lInter Miami,LOC,0.24277777777777776,0.22222222222222224,fr,3
Caraïbes,Caraïbes,LOC,0.2790740740740741,0.3788888888888889,fr,3
Donetsk,Donetsk,LOC,0.16666666666666666,0.06666666666666667,fr,3
Samu de Paris,Samu de Paris,LOC,0.38000000000000006,0.23749999999999996,fr,3
lOtan,lOtan,LOC,0.13722222222222222,0.13722222222222222,fr,3
B,B,LOC,0.11777777777777777,0.23703703703703705,fr,3
Togo,Togo,LOC,0.0011111111111111167,0.13333333333333333,fr,3
I,I,LOC,0.025999999999999995,0.006666666666666667,fr,3
Normandie,Normandie,LOC,0.16666666666666666,0.027777777777777776,fr,3
Ballon d’or,Ballon d’or,LOC,0.047555555555555566,0.1351851851851852,fr,3
Porte de Versailles,Porte de Versailles,LOC,0.06055555555555555,0.15555555555555556,fr,3
Clermont,Clermont,LOC,0.011333333333333336,0.21333333333333335,fr,3
Lituanie,Lituanie,LOC,0.030833333333333334,0.11666666666666665,fr,3
Delaware,Delaware,LOC,0.024444444444444446,0.19259259259259257,fr,3
Yvelines,Yvelines,LOC,0.13333333333333333,0.15000000000000002,fr,3
Jiangsu,Jiangsu,LOC,0.0,0.0,fr,3
Méditerranée,Méditerranée,LOC,0.2373333333333334,0.17650000000000002,fr,3
Espagnols,Espagnols,LOC,0.1625,0.20624999999999996,fr,3
com,com,LOC,0.04421652421652422,0.002279202279202279,fr,3
Amusing].,Amusing].,LOC,-0.05000000000000001,0.25,fr,3
lAllemagne,lAllemagne,LOC,0.11638095238095238,0.2227619047619048,fr,3
Royal Lodge,Royal Lodge,LOC,0.10714285714285714,0.12857142857142856,fr,3
Zimbabwe,Zimbabwe,LOC,0.24263888888888893,0.21884259259259262,fr,3
Blues,Blues,LOC,0.0175,0.08583333333333332,fr,3
Etats,Etats,LOC,0.022777777777777786,0.20486111111111108,fr,3
Thuringe,Thuringe,LOC,-0.03250000000000001,0.16904761904761903,fr,3
San Francisco,San Francisco,LOC,0.06327272727272727,0.05333333333333332,fr,3
Décivilisation,Décivilisation,LOC,0.029031339031339032,0.12464387464387462,fr,3
Etat russe,Etat russe,LOC,0.016349206349206353,0.13325396825396826,fr,3
Brésil,Brésil,LOC,0.09066666666666667,0.14133333333333334,fr,3
Américain,Américain,LOC,0.17583333333333337,0.17916666666666667,fr,3
Corne de l'Afrique,Corne de l'Afrique,LOC,0.11249999999999999,0.30000000000000004,fr,3
P,P,LOC,0.08,0.08888888888888889,fr,3
microLED,microLED,LOC,0.09999999999999999,0.11428571428571428,fr,3
Parisien,Parisien,LOC,-0.01577777777777778,0.051388888888888894,fr,3
Antibes,Antibes,LOC,0.1875555555555556,0.2833333333333333,fr,3
l'Europe,l'Europe,LOC,0.014814814814814814,0.26666666666666666,fr,3
Cannes,Cannes,LOC,0.07791666666666668,0.9118055555555555,fr,3
Lens,Lens,LOC,0.2804761904761905,0.14345238095238097,fr,3
Etat américain,Etat américain,LOC,0.10300000000000002,0.10833333333333334,fr,3
Munich,Munich,LOC,0.0,0.0,fr,2
Continuité,Continuité,LOC,0.22999999999999998,0.21000000000000002,fr,2
barrage de Kakhovka,barrage de Kakhovka,LOC,0.19508333333333333,0.15166666666666667,fr,2
Fort Lauderdale,Fort Lauderdale,LOC,0.18958333333333333,0.21666666666666667,fr,2
Visé,Visé,LOC,-0.0033333333333333375,0.11666666666666667,fr,2
Lune,Lune,LOC,-0.04122222222222222,0.09333333333333335,fr,2
École alsacienne,École alsacienne,LOC,0.10666666666666666,0.18333333333333338,fr,2
Premièr,Premièr,LOC,0.25125000000000003,0.20625000000000002,fr,2
Sante,Sante,LOC,0.25949999999999995,0.185,fr,2
cathédrale des Saints Michel,cathédrale des Saints Michel,LOC,0.17500000000000002,0.07857142857142858,fr,2
Abidjan,Abidjan,LOC,0.268,0.26,fr,2
Polynésie française,Polynésie française,LOC,0.2928571428571428,0.2857142857142857,fr,2
Addis-Abeba,Addis-Abeba,LOC,0.11249999999999999,0.30000000000000004,fr,2
Kharkiv,Kharkiv,LOC,-0.07900000000000001,0.095,fr,2
Champagne,Champagne,LOC,0.1,0.0,fr,2
Brabant wallon,Brabant wallon,LOC,0.16666666666666666,0.13333333333333333,fr,2
de l'Elysée,de l'Elysée,LOC,0.18,0.15,fr,2
la macronie,la macronie,LOC,0.07625,0.260625,fr,2
Shin Bet,Shin Bet,LOC,0.16666666666666666,0.06666666666666667,fr,2
lIran,lIran,LOC,-0.125,0.0875,fr,2
Israéliens,Israéliens,LOC,0.16666666666666666,0.06666666666666667,fr,2
